Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
SSD,VTR150-25SAT3-120G,OCZ,Vector 150 120GB,313,85.5,882,https://ssd.userbenchmark.com/OCZ-Vector-150-120GB/Rating/2242
SSD,TS1TSSD370,Transcend,SSD370 1TB,314,85.4,122,https://ssd.userbenchmark.com/Transcend-SSD370-1TB/Rating/3579
SSD,CT128M550SSD4,Crucial,M550 SATA M.2 128GB,315,85.3,103,https://ssd.userbenchmark.com/SpeedTest/15846/Crucial-CT128M550SSD4
SSD,VTR180-25SAT3-120G,Toshiba,OCZ VT180 120GB,316,85.2,26,https://ssd.userbenchmark.com/SpeedTest/172941/TOSHIBA-VT180
SSD,ASP610SS3-512GM-C,Adata,Premier SP610 512GB,317,85.2,111,https://ssd.userbenchmark.com/SpeedTest/15096/ADATA-SP610
SSD,VTR180-25SAT3-120G,OCZ,Vector 180 120GB,318,85.1,233,https://ssd.userbenchmark.com/OCZ-Vector-180-120GB/Rating/3495
SSD,ASX930SS3-120GM-C,Adata,XPG SX930 120GB,319,84.8,649,https://ssd.userbenchmark.com/Adata-XPG-SX930-120GB/Rating/3635
SSD,PI960GS25SSDR,Patriot,Ignite 960GB,320,84.8,107,https://ssd.userbenchmark.com/Patriot-Ignite-960GB/Rating/3575
SSD,HDTS748XZSTA,Toshiba,Q300 480GB,321,84.7,2001,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,HDTS748EZSTA,Toshiba,Q300 480GB,321,84.7,2001,https://ssd.userbenchmark.com/SpeedTest/38603/TOSHIBA-Q300
SSD,VX500-25SAT3-256G,Toshiba,OCZ VX500 256GB,322,84.7,88,https://ssd.userbenchmark.com/SpeedTest/193061/TOSHIBA-VX500
SSD,ST480HM000,Seagate,600 480GB,323,84.7,702,https://ssd.userbenchmark.com/SpeedTest/2966/ST480HM000-1G5162
SSD,PX-256M6S,Plextor,M6S 256GB,324,84.7,898,https://ssd.userbenchmark.com/Plextor-M6S-256GB/Rating/3505
SSD,SDSSDHII-960G-G25,SanDisk,Ultra II 960GB,325,84.6,14863,https://ssd.userbenchmark.com/SanDisk-Ultra-II-960GB/Rating/3582
SSD,PX-512M5P,Plextor,M5 Pro 512GB,326,84.5,312,https://ssd.userbenchmark.com/SpeedTest/1262/PLEXTOR-PX-512M5Pro
SSD,SKC400S37/512G,Kingston,SSDNow KC400 512GB,327,84.5,923,https://ssd.userbenchmark.com/SpeedTest/72936/KINGSTON-SKC400S37512G
SSD,HDTS325XZSTA,Toshiba,Q Series Pro 256GB,328,84.4,1024,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,HDTS325EZSTA,Toshiba,Q Series Pro 256GB,328,84.4,1024,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,THNSNJ256GCST,Toshiba,Q Series Pro 256GB,328,84.4,1024,https://ssd.userbenchmark.com/SpeedTest/7204/TOSHIBA-THNSNJ25
SSD,,Apple,SM0256F 251GB,329,84.3,50,https://ssd.userbenchmark.com/SpeedTest/3466/APPLE-SSD-SM0256F
SSD,THNSNJ256GCSU,Toshiba,HG6 256GB,330,84.2,1785,https://ssd.userbenchmark.com/SpeedTest/11911/TOSHIBA-THNSNJ256GCSU
SSD,CT500MX200SSD3,Crucial,MX200 mSATA 500GB,331,84.1,349,https://ssd.userbenchmark.com/SpeedTest/24060/Crucial-CT500MX200SSD3
SSD,TS512GMTS800,Transcend,MTS800 M.2 512GB,332,84.1,313,https://ssd.userbenchmark.com/SpeedTest/22251/TS512GMTS800
SSD,SSDSC2BP240G410,Intel,730 Series 240GB,333,83.7,3210,https://ssd.userbenchmark.com/Intel-730-Series-240GB/Rating/2031
SSD,MZ-MTE1T0BW,Samsung,840 Evo mSATA 1TB,334,83.7,285,https://ssd.userbenchmark.com/SpeedTest/10394/Samsung-SSD-840-EVO-1TB-mSATA
SSD,ZTSSD-A5P-240G-PE,Zotac,Premium Edition 240GB,335,83.6,722,https://ssd.userbenchmark.com/Zotac-Premium-Edition-240GB/Rating/3598
SSD,,Apple,SM0512F 500GB,336,83.5,73,https://ssd.userbenchmark.com/SpeedTest/9630/APPLE-SSD-SM0512F
SSD,ASX930SS3-240GM-C,Adata,XPG SX930 240GB,337,83.4,670,https://ssd.userbenchmark.com/Adata-XPG-SX930-240GB/Rating/3636
SSD,CT500MX200SSD1,Crucial,MX200 500GB,338,83.4,6181,https://ssd.userbenchmark.com/Crucial-MX200-500GB/Rating/3504
SSD,CT960M500SSD1,Crucial,M500 960GB,339,83.3,1922,https://ssd.userbenchmark.com/SpeedTest/2379/Crucial-CT960M500SSD1
SSD,HDTS251EZSTA,Toshiba,HG5d Q Series 512GB,340,83.2,268,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,HDTS251XZSTA,Toshiba,HG5d Q Series 512GB,340,83.2,268,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,THNSNH512GBST,Toshiba,HG5d Q Series 512GB,340,83.2,268,https://ssd.userbenchmark.com/SpeedTest/5182/TOSHIBA-THNSNH512GBST
SSD,SD8SB8U-512G-1122,SanDisk,X400 512GB,341,83.2,3435,https://ssd.userbenchmark.com/SpeedTest/74118/SanDisk-SD8SB8U512G1122
SSD,HDTS312EZSTA,Toshiba,Q Series Pro 128GB,342,83.2,1156,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,HDTS312XZSTA,Toshiba,Q Series Pro 128GB,342,83.2,1156,https://ssd.userbenchmark.com/Toshiba-Q-Series-Pro-128GB/Rating/1943
SSD,VX500-25SAT3-128G,Toshiba,OCZ VX500 128GB,343,83.1,68,https://ssd.userbenchmark.com/SpeedTest/194663/TOSHIBA-VX500
SSD,ARC100-25SAT3-120G,OCZ,ARC 100 120GB,344,83,2051,https://ssd.userbenchmark.com/OCZ-ARC-100-120GB/Rating/3487
SSD,,Micron,M600 SATA M.2 256GB,345,83,1437,https://ssd.userbenchmark.com/SpeedTest/22043/Micron-M600-MTFDDAV256MBF
SSD,SD8SB8U-1T00-1122,SanDisk,X400 1TB,346,82.9,903,https://ssd.userbenchmark.com/SpeedTest/66487/SanDisk-SD8SB8U1T001122
SSD,VTX460-25SAT3-120G,OCZ,Vertex 460 120GB,347,82.9,679,https://ssd.userbenchmark.com/OCZ-Vertex-460-120GB/Rating/3488
SSD,VTX460A-25SAT3-120G,OCZ,Vertex 460A 120GB,348,82.7,598,https://ssd.userbenchmark.com/OCZ-Vertex-460A-120GB/Rating/3490
SSD,CT1000MX200SSD1,Crucial,MX200 1TB,349,82.7,1312,https://ssd.userbenchmark.com/Crucial-MX200-1TB/Rating/3578
SSD,SSDSC2KW010X6,Intel,540s Series 1TB,350,82.6,482,https://ssd.userbenchmark.com/SpeedTest/123180/INTEL-SSDSC2KW010X6
SSD,CSSD-N240GBXT,Corsair,Neutron XT 240GB,351,82.6,1036,https://ssd.userbenchmark.com/Corsair-Neutron-XT-240GB/Rating/3277
SSD,PX-128M6Pro,Plextor,M6 Pro 128GB,352,82.6,445,https://ssd.userbenchmark.com/SpeedTest/14853/PLEXTOR-PX-128M6Pro
SSD,SDSSDHII-240G-G25,SanDisk,Ultra II 240GB,353,82.6,21783,https://ssd.userbenchmark.com/SanDisk-Ultra-II-240GB/Rating/2548
SSD,MKNSSDST480GB,Mushkin,Striker 480GB,354,82.5,142,https://ssd.userbenchmark.com/SpeedTest/24686/MKNSSDST480GB
SSD,,Toshiba,THNSNH512GCST 512GB,355,82.5,143,https://ssd.userbenchmark.com/SpeedTest/12185/TOSHIBA-THNSNH512GCST
SSD,VTR1-25SAT3-128G,OCZ,Vector 128GB,356,82.5,1011,https://ssd.userbenchmark.com/SpeedTest/4023/OCZ-VECTOR
SSD,WDS250G1B0A,WD,Blue 250GB,357,82.5,11353,https://ssd.userbenchmark.com/SpeedTest/191455/WDC-WDS250G1B0A-00H9H0
SSD,,Micron,M600 256GB,358,82.5,505,https://ssd.userbenchmark.com/SpeedTest/24442/Micron-M600-MTFDDAK256MBF
SSD,SSD7CS2211-240-RB,PNY,CS2211 240GB,359,82.3,871,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSD7CS2211-240-PB,PNY,CS2211 240GB,359,82.3,871,https://ssd.userbenchmark.com/PNY-CS2211-240GB/Rating/3629
SSD,SSDSC2KW480H6,Intel,540s Series 480GB,360,82.3,1597,https://ssd.userbenchmark.com/SpeedTest/128513/INTEL-SSDSC2KW480H6
SSD,PX-128M5P,Plextor,M5 Pro 128GB,361,82.3,2198,https://ssd.userbenchmark.com/Plextor-M5-Pro-128GB/Rating/1893
SSD,,Plextor,PX-256M6M 256GB,362,82.3,177,https://ssd.userbenchmark.com/SpeedTest/9887/PLEXTOR-PX-256M6M
SSD,ST240HM000,Seagate,600 240GB,363,82.2,1565,https://ssd.userbenchmark.com/Seagate-600-240GB/Rating/1601
SSD,,Liteonit,LCS-256M6S 2.5 7mm 256GB,364,82.2,4372,https://ssd.userbenchmark.com/SpeedTest/2535/LITEONIT-LCS-256M6S-25-7mm-256GB
SSD,CT250MX200SSD3,Crucial,MX200 mSATA 250GB,365,82.1,673,https://ssd.userbenchmark.com/SpeedTest/29438/Crucial--CT250MX200SSD3
SSD,MZ-MTE250BW,Samsung,840 Evo mSATA 250GB,366,82,1029,https://ssd.userbenchmark.com/SpeedTest/5250/Samsung-SSD-840-EVO-250GB-mSATA
SSD,CSSD-N240GBGTXB-BK,Corsair,Neutron GTX 240GB,367,81.9,1493,https://ssd.userbenchmark.com/Corsair-Neutron-GTX-240GB/Rating/1404
SSD,CSSD-N480GBGTXB-BK,Corsair,Neutron GTX 480GB,368,81.9,265,https://ssd.userbenchmark.com/SpeedTest/9137/Corsair-Neutron-GTX-SSD
SSD,GP-GSTFS30256GTTD,Gigabyte,UD PRO 256GB,369,81.8,468,https://ssd.userbenchmark.com/SpeedTest/514244/GIGABYTE-GP-GSTFS30256GTTD
SSD,WDS250G1B0B,WD,Blue SATA M.2 250GB,370,81.8,3968,https://ssd.userbenchmark.com/SpeedTest/190515/WDC-WDS250G1B0B-00AS40
SSD,CT480M500SSD1,Crucial,M500 480GB,371,81.7,3818,https://ssd.userbenchmark.com/SpeedTest/2643/Crucial-CT480M500SSD1
SSD,SSDSC2BB480G4,Intel,S3500 Series 480GB,372,81.6,388,https://ssd.userbenchmark.com/SpeedTest/16864/INTEL-SSDSC2BB480G4
SSD,CSSD-N240GBXTI,Corsair,Neutron XTi 240GB,373,81.6,407,https://ssd.userbenchmark.com/SpeedTest/159221/Corsair-Neutron-XTI-SSD
SSD,ASP610SS3-256GM-C,Adata,Premier SP610 256GB,374,81.6,946,https://ssd.userbenchmark.com/Adata-Premier-SP610-256GB/Rating/3281
SSD,,Liteonit,LCS-256L9S-11 2.5 7mm 256GB,375,81.6,1550,https://ssd.userbenchmark.com/SpeedTest/11259/LITEONIT-LCS-256L9S-11-25-7mm-256GB
SSD,CSSD-F256GBLX,Corsair,Force LX 256GB,376,81.6,1031,https://ssd.userbenchmark.com/SpeedTest/13556/CORSAIR-FORCE-LX-SSD
SSD,HDTS225EZSTA,Toshiba,HG5d Q Series 256GB,377,81.5,1434,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,HDTS225XZSTA,Toshiba,HG5d Q Series 256GB,377,81.5,1434,https://ssd.userbenchmark.com/Toshiba-HG5d-Q-Series-256GB/Rating/1624
SSD,CSSD-P256GBP-BK,Corsair,Performance Pro 256GB,378,81.4,181,https://ssd.userbenchmark.com/Corsair-Performance-Pro-256GB/Rating/45
SSD,HDTS425XZSTA,Toshiba,Q300 Pro 256GB,379,81.4,774,https://ssd.userbenchmark.com/SpeedTest/35467/TOSHIBA-Q300-Pro
SSD,MZ-MTE500BW,Samsung,840 Evo mSATA 500GB,380,81.4,398,https://ssd.userbenchmark.com/SpeedTest/10255/Samsung-SSD-840-EVO-500GB-mSATA
SSD,,Samsung,SM841 2.5" 7mm 256GB,381,81.3,1006,https://ssd.userbenchmark.com/SpeedTest/4650/SAMSUNG-SSD-SM841-25--7mm-256GB
SSD,MKNSSDE3480GB,Mushkin,ECO3 480GB,382,81.3,1129,https://ssd.userbenchmark.com/SpeedTest/82715/MKNSSDE3480GB
SSD,CT256MX100SSD1,Crucial,MX100 256GB,383,81.2,27067,https://ssd.userbenchmark.com/Crucial-MX100-256GB/Rating/2317
SSD,TS512GMTS600,Transcend,MTS600 M.2 512GB,384,81.2,53,https://ssd.userbenchmark.com/SpeedTest/13460/TS512GMTS600
SSD,THNSNS240GBSP,Toshiba,THNSNS Series 240GB,385,80.8,62,https://ssd.userbenchmark.com/SpeedTest/4786/TOSHIBA-THNSNS240GBSP
SSD,SDSSDHP-256G-G25,SanDisk,Ultra Plus 256GB,386,80.7,7413,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-256GB/Rating/1511
SSD,HDTS412XZSTA,Toshiba,Q300 Pro 128GB,387,80.7,138,https://ssd.userbenchmark.com/SpeedTest/41261/TOSHIBA-Q300-Pro
SSD,THNSNJ128GCSU,Toshiba,HG6 128GB,388,80.6,2184,https://ssd.userbenchmark.com/SpeedTest/12239/TOSHIBA-THNSNJ128GCSU
SSD,,Liteonit,LMT-256L9M-11 MSATA 256GB,389,80.5,1112,https://ssd.userbenchmark.com/SpeedTest/12690/LITEONIT-LMT-256L9M-11-MSATA-256GB
SSD,TS256GSSD370,Transcend,SSD370 256GB,390,80.4,2149,https://ssd.userbenchmark.com/Transcend-SSD370-256GB/Rating/2701
SSD,CT275MX300SSD4,Crucial,MX300 SATA M.2 275GB,391,80.4,8337,https://ssd.userbenchmark.com/SpeedTest/159989/Crucial-CT275MX300SSD4
SSD,,Plextor,PX-256M5S 256GB,392,80.3,940,https://ssd.userbenchmark.com/SpeedTest/1304/PLEXTOR-PX-256M5S
SSD,,Liteonit,LMT-256 256GB,393,80,139,https://ssd.userbenchmark.com/SpeedTest/6096/LITEONIT-LITEONIT-LMT-256
SSD,CSSD-F240GBLEB,Corsair,Force LE 240GB,394,80,6775,https://ssd.userbenchmark.com/SpeedTest/42143/Corsair-Force-LE-SSD
SSD,ASP920SS3-512GM-C,Adata,Premier Pro SP920 512GB,395,79.9,155,https://ssd.userbenchmark.com/SpeedTest/26813/ADATA-SP920SS
SSD,,Plextor,PX-256M3P 256GB,396,79.9,85,https://ssd.userbenchmark.com/SpeedTest/3332/PLEXTOR-PX-256M3P
SSD,TS256GMTS600,Transcend,MTS600 M.2 256GB,397,79.7,130,https://ssd.userbenchmark.com/SpeedTest/15991/TS256GMTS600
SSD,,Liteonit,LCS-512M6S 2.5 7mm 512GB,398,79.7,519,https://ssd.userbenchmark.com/SpeedTest/4103/LITEONIT-LCS-512M6S-25-7mm-512GB
SSD,SSD7CS1311-240-RB,PNY,CS1311 240GB,399,79.6,11856,https://ssd.userbenchmark.com/PNY-CS1311-240GB/Rating/3615
SSD,SHSS37A/480G,HyperX,Savage 480GB,400,79.5,94,https://ssd.userbenchmark.com/HyperX-Savage-480GB/Rating/3602
SSD,ASP550SS3-480GM-C,Adata,Premier SP550 480GB,401,79.4,3501,https://ssd.userbenchmark.com/Adata-Premier-SP550-480GB/Rating/3624
SSD,SH103S3/240G,Kingston,HyperX 3K 240GB,402,79.4,12539,https://ssd.userbenchmark.com/Kingston-HyperX-3K-240GB/Rating/1818
SSD,SD7SB6S-256G-1122,SanDisk,X300 256GB,403,79.4,957,https://ssd.userbenchmark.com/SpeedTest/19618/SanDisk-SD7SB6S256G1122
SSD,TS256GMTS400,Transcend,MTS400 M.2 256GB,404,79.3,666,https://ssd.userbenchmark.com/SpeedTest/18101/TS256GMTS400
SSD,CT275MX300SSD1,Crucial,MX300 275GB,405,79.3,27181,https://ssd.userbenchmark.com/Crucial-MX300-275GB/Rating/3642
SSD,,Adata,SP600 256GB,406,79.3,1732,https://ssd.userbenchmark.com/SpeedTest/8707/ADATA-SP600
SSD,SKC400S37/1T,Kingston,SSDNow KC400 1TB,407,79.2,281,https://ssd.userbenchmark.com/SpeedTest/127752/KINGSTON-SKC400S371T
SSD,SD6SB2M-256G-1022I,SanDisk,X210 256GB,408,79.1,109,https://ssd.userbenchmark.com/SpeedTest/2244/SanDisk-SD6SB2M256G1022I
SSD,TS256GMTS800,Transcend,MTS800 M.2 256GB,409,79,1191,https://ssd.userbenchmark.com/SpeedTest/20255/TS256GMTS800
SSD,CSSD-N256GB3-BK,Corsair,Neutron 256GB,410,78.9,619,https://ssd.userbenchmark.com/SpeedTest/2557/Corsair-Neutron-SSD
SSD,SSDSC2CW240A3,Intel,520 Series 240GB,411,78.9,6266,https://ssd.userbenchmark.com/SpeedTest/3641/INTEL-SSDSC2CW240A3
SSD,HDTS212EZSTA,Toshiba,HG5d Q Series 128GB,412,78.9,1595,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,HDTS212XZSTA,Toshiba,HG5d Q Series 128GB,412,78.9,1595,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,THNSNH128GBST,Toshiba,HG5d Q Series 128GB,412,78.9,1595,https://ssd.userbenchmark.com/SpeedTest/2325/TOSHIBA-THNSNH128GBST
SSD,CSSD-F240GBGS-BK,Corsair,Force GS 240GB,413,78.8,2187,https://ssd.userbenchmark.com/SpeedTest/2047/Corsair-Force-GS
SSD,MKNSSDRE256GB,Mushkin,Reactor 256GB,414,78.8,435,https://ssd.userbenchmark.com/SpeedTest/30195/MKNSSDRE256GB
SSD,PX-256M3,Plextor,M3 256GB,415,78.7,139,https://ssd.userbenchmark.com/SpeedTest/3752/PLEXTOR-PX-256M3
SSD,,Toshiba,THNSNH128GCST 128GB,416,78.7,564,https://ssd.userbenchmark.com/SpeedTest/5795/TOSHIBA-THNSNH128GCST
SSD,,Samsung,SM841N 2.5 7mm 256GB,417,78.7,1037,https://ssd.userbenchmark.com/SpeedTest/12586/SAMSUNG-SSD-SM841N-25-7mm-256GB
SSD,SD7SB3Q-128G-1002,SanDisk,X300s Non-Secure 256GB,418,78.6,1224,https://ssd.userbenchmark.com/SpeedTest/20604/SanDisk-SD7SB3Q256G1002
SSD,CT480BX200SSD1,Crucial,BX200 480GB,419,78.6,3874,https://ssd.userbenchmark.com/Crucial-BX200-480GB/Rating/3627
SSD,2AP97AA#ABL,HP,S700 Pro 128GB,420,78.5,208,https://ssd.userbenchmark.com/SpeedTest/300937/HP-SSD-S700-Pro
SSD,ASP920SS3-256GM-C,Adata,Premier Pro SP920 256GB,421,78.5,1616,https://ssd.userbenchmark.com/Adata-Premier-Pro-SP920-256GB/Rating/3454
SSD,PX-256M5M,Plextor,M5M mSATA 256GB,422,78.3,283,https://ssd.userbenchmark.com/Plextor-M5M-mSATA-256GB/Rating/1626
SSD,SSDSC2BW240H601,Intel,535 Series 240GB,423,78.2,3959,https://ssd.userbenchmark.com/Intel-535-Series-240GB/Rating/3500
SSD,THNSNJ128G8NU,Toshiba,HG6 SATA M.2 128GB,424,78.2,3376,https://ssd.userbenchmark.com/SpeedTest/14053/TOSHIBA-THNSNJ128G8NU
SSD,ST240FP0021,Seagate,600 Pro 240GB,425,78.1,200,https://ssd.userbenchmark.com/SpeedTest/7447/ST240FP0021
SSD,SD6SB2M-512G-1022I,SanDisk,X210 512GB,426,78.1,487,https://ssd.userbenchmark.com/SpeedTest/16627/SanDisk-SD6SB2M512G1022I
SSD,CSSD-F240GBGT-BK,Corsair,Force GT 240GB,427,78,1631,https://ssd.userbenchmark.com/SpeedTest/1132/Corsair-Force-GT
SSD,CT960BX500SSD1,Crucial,BX500 960GB,428,78,76,https://ssd.userbenchmark.com/SpeedTest/666214/CT960BX500SSD1
SSD,,Samsung,SM841 2.5" 7mm 128GB,429,78,1509,https://ssd.userbenchmark.com/SpeedTest/5663/SAMSUNG-SSD-SM841-25--7mm-128GB
SSD,,Samsung,MZ7PD128HAFV-000 128GB,430,77.9,565,https://ssd.userbenchmark.com/SpeedTest/9510/SAMSUNG-MZ7PD128HAFV-000
SSD,TRN150-25SAT3-240G,OCZ,Trion 150 240GB,431,77.9,7623,https://ssd.userbenchmark.com/OCZ-Trion-150-240GB/Rating/3619
SSD,ASP550SS3-240GM-C,Adata,Premier SP550 240GB,432,77.8,15119,https://ssd.userbenchmark.com/Adata-Premier-SP550-240GB/Rating/3623
SSD,SD6SB1M-256G-1022I,SanDisk,X110 256GB,433,77.8,2421,https://ssd.userbenchmark.com/SpeedTest/6828/SanDisk-SD6SB1M256G1022I
SSD,CSSD-N240GB3-BK,Corsair,Neutron (v0) 240GB,434,77.8,228,https://ssd.userbenchmark.com/Corsair-Neutron-v0-240GB/Rating/1405
SSD,,Liteonit,LMT-256M6M 256GB,435,77.7,315,https://ssd.userbenchmark.com/SpeedTest/5242/LITEONIT-LMT-256M6M
SSD,RVD3X2-FHPX4-240G,OCZ,RevoDrive 3 X2 PCIe 240GB,436,77.7,756,https://ssd.userbenchmark.com/SpeedTest/6546/OCZ-REVODRIVE3-X2
SSD,,Plextor,PX-128M5 128GB,437,77.7,115,https://ssd.userbenchmark.com/SpeedTest/4068/PLEXTOR-PX-128M5
SSD,ASP900S3-256GM-C,Adata,SP900 256GB,438,77.5,4171,https://ssd.userbenchmark.com/SpeedTest/3534/ADATA-SP900
SSD,SSDSC2BB300G4,Intel,S3500 Series 300GB,439,77.5,164,https://ssd.userbenchmark.com/SpeedTest/9352/INTEL-SSDSC2BB300G4
SSD,CT480M500SSD3,Crucial,M500 mSATA 480GB,440,77.4,231,https://ssd.userbenchmark.com/SpeedTest/5698/Crucial-CT480M500SSD3
SSD,SSD7SC240GOPT-RB,PNY,Optima 240GB,441,77.3,438,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,SSD2SC240G1SA754D117,PNY,Optima 240GB,441,77.3,438,https://ssd.userbenchmark.com/SpeedTest/7567/SSD2SC240G1SA754D117-443
SSD,MKNSSDTR480GB,Mushkin,Triactor 480GB,442,77.3,931,https://ssd.userbenchmark.com/SpeedTest/80762/MKNSSDTR480GB
SSD,ASP550SS3-120GM-C,Adata,Premier SP550 120GB,443,77.3,10663,https://ssd.userbenchmark.com/Adata-Premier-SP550-120GB/Rating/3622
SSD,MTFDDAK480MBB,Micron,M500DC 480GB,444,77.3,70,https://ssd.userbenchmark.com/SpeedTest/21867/Micron-M500DC-MT
SSD,SSDSC2CT240A4K5,Intel,335 Series 240GB,445,77.2,2020,https://ssd.userbenchmark.com/Intel-335-Series-240GB/Rating/1942
SSD,TS256GSSD340,Transcend,SSD340 256GB,446,77.2,767,https://ssd.userbenchmark.com/SpeedTest/3495/TS256GSSD340
SSD,ASX900S3-256GM-C,Adata,XPG SX900 256GB,447,77.1,2829,https://ssd.userbenchmark.com/Adata-XPG-SX900-256GB/Rating/1819
SSD,MZ-MTE120BW,Samsung,840 Evo mSATA 120GB,448,77.1,462,https://ssd.userbenchmark.com/SpeedTest/5728/Samsung-SSD-840-EVO-120GB-mSATA
SSD,SDSSDHII-120G-G25,SanDisk,Ultra II 120GB,449,77.1,5152,https://ssd.userbenchmark.com/SanDisk-Ultra-II-120GB/Rating/3486
SSD,SSDSC2KW240H6,Intel,540s Series 240GB,450,77,3333,https://ssd.userbenchmark.com/SpeedTest/125849/INTEL-SSDSC2KW240H6
SSD,,Plextor,PX-128M3P 128GB,451,77,153,https://ssd.userbenchmark.com/SpeedTest/3527/PLEXTOR-PX-128M3P
SSD,VTX3-25SAT3-240G,OCZ,Vertex 3 240GB,452,76.9,2208,https://ssd.userbenchmark.com/SpeedTest/2653/OCZ-VERTEX3
SSD,MKNSSDST240GB,Mushkin,Striker 240GB,453,76.9,69,https://ssd.userbenchmark.com/SpeedTest/36396/MKNSSDST240GB
SSD,SSDSC2BW240A4,Intel,530 Series 240GB,454,76.9,8546,https://ssd.userbenchmark.com/SpeedTest/3104/INTEL-SSDSC2BW240A4
SSD,,Patriot,Blast 240GB,455,76.8,2428,https://ssd.userbenchmark.com/SpeedTest/33423/Patriot-Blast
SSD,SD7SB6S-128G-1122,SanDisk,X300 128GB,456,76.7,1262,https://ssd.userbenchmark.com/SpeedTest/20791/SanDisk-SD7SB6S128G1122
SSD,TS256GMSA370,Transcend,MSA370 mSATA 256GB,457,76.6,122,https://ssd.userbenchmark.com/SpeedTest/16272/TS256GMSA370
SSD,,PNY,SSD2SC120G709A104-432278 120GB,458,76.5,68,https://ssd.userbenchmark.com/SpeedTest/7030/SSD2SC120G709A104-432278
SSD,CSSD-N120GBGTXB-BK,Corsair,Neutron GTX 120GB,459,76.5,1266,https://ssd.userbenchmark.com/SpeedTest/1081/Corsair-Neutron-GTX-SSD
SSD,CT120BX100SSD1,Crucial,BX100 120GB,460,76.4,3275,https://ssd.userbenchmark.com/Crucial-BX100-120GB/Rating/3489
SSD,SDSSDX-240G-G25,SanDisk,Extreme 240GB,461,76.3,3670,https://ssd.userbenchmark.com/SanDisk-Extreme-240GB/Rating/1328
SSD,THNSNJ256GMCU,Toshiba,HG6 mSATA 256GB,462,76.2,832,https://ssd.userbenchmark.com/SpeedTest/10622/TOSHIBA-THNSNJ256GMCU
SSD,R3SL240G,AMD,Radeon R3 240GB,463,76.2,1751,https://ssd.userbenchmark.com/SpeedTest/134613/R3SL240G
SSD,SDSSDHP-128G-G25,SanDisk,Ultra Plus 128GB,464,76.1,7351,https://ssd.userbenchmark.com/SanDisk-Ultra-Plus-128GB/Rating/1887
SSD,CT128MX100SSD1,Crucial,MX100 128GB,465,76,5571,https://ssd.userbenchmark.com/Crucial-MX100-128GB/Rating/2618
SSD,SSD7CS900-480-RB,PNY,CS900 480GB,466,76,1519,https://ssd.userbenchmark.com/SpeedTest/195106/PNY-CS900-480GB-SSD
SSD,THNSNH128GMCT,Toshiba,HG5d Q Series mSATA 128GB,467,75.6,815,https://ssd.userbenchmark.com/SpeedTest/3134/TOSHIBA-THNSNH128GMCT
SSD,TRN150-25SAT3-120G,OCZ,Trion 150 120GB,468,75.5,1725,https://ssd.userbenchmark.com/OCZ-Trion-150-120GB/Rating/3618
SSD,,PNY,SSD2SC240GD4DH08B-T 240GB,469,75.4,58,https://ssd.userbenchmark.com/SpeedTest/7546/SSD2SC240GD4DH08B-T
SSD,,Liteonit,LCT-256M3S 2.5 7mm 256GB,470,75.4,1159,https://ssd.userbenchmark.com/SpeedTest/2666/LITEONIT-LCT-256M3S-25-7mm-256GB
SSD,SSD7CS900-960-RB,PNY,CS900 960GB,471,75.3,133,https://ssd.userbenchmark.com/SpeedTest/443150/PNY-CS900-960GB-SSD
SSD,SSD7CS1311-120-RB,PNY,CS1311 120GB,472,75.1,6944,https://ssd.userbenchmark.com/PNY-CS1311-120GB/Rating/3614
SSD,,Samsung,SM841 2.5" 7mm 512GB,473,75.1,274,https://ssd.userbenchmark.com/SpeedTest/6119/SAMSUNG-SSD-SM841-25--7mm-512GB
SSD,SD7UB2Q-512G-1022,SanDisk,X300s SATA 512GB,474,75.1,43,https://ssd.userbenchmark.com/SpeedTest/16017/SanDisk-SD7UB2Q512G1122
SSD,SD8SB8U-256G-1122,SanDisk,X400 256GB,475,75,874,https://ssd.userbenchmark.com/SpeedTest/81834/SanDisk-SD8SB8U256G1122
SSD,,Apple,SD0256F 251GB,476,75,180,https://ssd.userbenchmark.com/SpeedTest/6365/APPLE-SSD-SD0256F
SSD,THNSNJ128GMCU,Toshiba,HG6 mSATA 128GB,477,75,1305,https://ssd.userbenchmark.com/SpeedTest/10610/TOSHIBA-THNSNJ128GMCU
