Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,none,Hitachi,HTS543225A7A384 250GB,733,30.6,899,https://hdd.userbenchmark.com/SpeedTest/9742/Hitachi-HTS543225A7A384
HDD,none,Seagate,ST9250315AS 250GB,734,30.6,5580,https://hdd.userbenchmark.com/SpeedTest/624/ST9250315AS
HDD,none,Maxtor,6V320F0 320GB,735,30.5,365,https://hdd.userbenchmark.com/SpeedTest/7185/Maxtor-6V320F0
HDD,none,Maxtor,STM3160211AS 160GB,736,30.5,799,https://hdd.userbenchmark.com/SpeedTest/8177/MAXTOR-STM3160211AS
HDD,none,Toshiba,MK5076GSXN 500GB,737,30.5,294,https://hdd.userbenchmark.com/SpeedTest/11398/TOSHIBA-MK5076GSXN
HDD,none,Maxtor,STM380215AS 80GB,738,30.4,988,https://hdd.userbenchmark.com/SpeedTest/2696/MAXTOR-STM380215AS
HDD,none,Toshiba,MK5075GSX 500GB,739,30.4,2678,https://hdd.userbenchmark.com/SpeedTest/4046/TOSHIBA-MK5075GSX
HDD,none,Maxtor,6V160E0 160GB,740,30.4,1029,https://hdd.userbenchmark.com/SpeedTest/4072/Maxtor-6V160E0
HDD,none,WD,WD1600AABS-00PRA0 160GB,741,30.4,3588,https://hdd.userbenchmark.com/SpeedTest/1353/WDC-WD1600AABS-00PRA0
HDD,none,Seagate,ST3500630A 500GB,742,30.4,419,https://hdd.userbenchmark.com/SpeedTest/6609/ST3500630A
HDD,none,Seagate,ST3160812AS 160GB,743,30.3,5229,https://hdd.userbenchmark.com/SpeedTest/1935/ST3160812AS
HDD,none,Seagate,ST3160211AS 160GB,744,30.3,680,https://hdd.userbenchmark.com/SpeedTest/7276/ST3160211AS
HDD,none,Samsung,HD753LI 750GB,745,30.2,25,https://hdd.userbenchmark.com/SpeedTest/10511/SAMSUNG-HD753LI
HDD,none,Seagate,ST3250823AS 250GB,746,30.1,2412,https://hdd.userbenchmark.com/SpeedTest/2690/ST3250823AS
HDD,none,Hitachi,HDS721616PLA380 160GB,747,30.1,4299,https://hdd.userbenchmark.com/SpeedTest/2578/Hitachi-HDS721616PLA380
HDD,none,Seagate,ST3160815AS 160GB,748,30.1,15664,https://hdd.userbenchmark.com/SpeedTest/1990/ST3160815AS
HDD,none,Hitachi,HTS543232A7A384 320GB,749,30.1,7068,https://hdd.userbenchmark.com/SpeedTest/4638/HITACHI-HTS543232A7A384
HDD,none,Seagate,ST3802110AS 80GB,750,30.1,210,https://hdd.userbenchmark.com/SpeedTest/2586/ST3802110AS
HDD,none,Seagate,ST3160811AS 160GB,751,29.9,2717,https://hdd.userbenchmark.com/SpeedTest/3594/ST3160811AS
HDD,none,Hitachi,HTS54323 320GB,752,29.8,159,https://hdd.userbenchmark.com/SpeedTest/7228/Hitachi-HTS54323
HDD,none,Seagate,ST380211AS 80GB,753,29.7,429,https://hdd.userbenchmark.com/SpeedTest/2053/ST380211AS
HDD,none,Samsung,SP2514N 250GB,754,29.7,394,https://hdd.userbenchmark.com/SpeedTest/4577/SAMSUNG-SP2514N
HDD,none,Maxtor,STM3160215AS 160GB,755,29.7,3513,https://hdd.userbenchmark.com/SpeedTest/1296/MAXTOR-STM3160215AS
HDD,none,WD,WD3200YS-01PGB0 320GB,756,29.7,556,https://hdd.userbenchmark.com/SpeedTest/3238/WDC-WD3200YS-01PGB0
HDD,none,Toshiba,MK5055GSX 500GB,757,29.7,2336,https://hdd.userbenchmark.com/SpeedTest/2029/TOSHIBA-MK5055GSX
HDD,none,Maxtor,6V200E0 204GB,758,29.6,839,https://hdd.userbenchmark.com/SpeedTest/1837/Maxtor-6V200E0
HDD,none,Samsung,HD403LJ 400GB,759,29.6,2455,https://hdd.userbenchmark.com/SpeedTest/3800/SAMSUNG-HD403LJ
HDD,none,WD,WD3200JD-22K 320GB,760,29.6,439,https://hdd.userbenchmark.com/SpeedTest/6647/WDC-WD3200JD-22K
HDD,none,Seagate,ST3400633AS 400GB,761,29.5,257,https://hdd.userbenchmark.com/SpeedTest/6724/ST3400633AS
HDD,none,Seagate,ST3160815A 160GB,762,29.5,434,https://hdd.userbenchmark.com/SpeedTest/1808/ST3160815A
HDD,none,Seagate,ST380215AS 80GB,764,29.5,1589,https://hdd.userbenchmark.com/SpeedTest/6286/ST380215AS
HDD,none,Seagate,ST3300622AS 300GB,765,29.5,440,https://hdd.userbenchmark.com/SpeedTest/2993/ST3300622AS
HDD,none,Seagate,ST3160215SCE 160GB,766,29.4,1103,https://hdd.userbenchmark.com/SpeedTest/9361/ST3160215SCE
HDD,none,Seagate,ST925032 0AS 250GB,767,29.3,682,https://hdd.userbenchmark.com/SpeedTest/4392/ST925032-0AS
HDD,none,Maxtor,6L160M0 160GB,768,29.3,259,https://hdd.userbenchmark.com/SpeedTest/4958/Maxtor-6L160M0
HDD,none,WD,WD2500YD-01NVB1 251GB,769,29.3,295,https://hdd.userbenchmark.com/SpeedTest/8909/WDC-WD2500YD-01NVB1
HDD,none,WD,WD3200KS-00PFB0 320GB,770,29.3,1696,https://hdd.userbenchmark.com/SpeedTest/676/WDC-WD3200KS-00PFB0
HDD,none,Toshiba,MK5065GSX 500GB,771,29.3,1739,https://hdd.userbenchmark.com/SpeedTest/252/TOSHIBA-MK5065GSX
HDD,none,Seagate,ST3400832A 400GB,772,29.3,99,https://hdd.userbenchmark.com/SpeedTest/2624/ST3400832A
HDD,none,WD,WD1600YS-18SHB2 160GB,773,29.2,127,https://hdd.userbenchmark.com/SpeedTest/10150/WDC-WD1600YS-18SHB2
HDD,none,WD,WD1600YS-01SHB1 165GB,774,29.2,520,https://hdd.userbenchmark.com/SpeedTest/10600/WDC-WD1600YS-01SHB1
HDD,none,Toshiba,MK5076GSX 500GB,775,29.2,2878,https://hdd.userbenchmark.com/SpeedTest/2073/TOSHIBA-MK5076GSX
HDD,none,WD,WD3200JS-63PDB1 320GB,776,29.1,1753,https://hdd.userbenchmark.com/SpeedTest/4071/WDC-WD3200JS-63PDB1
HDD,none,Seagate,ST3160212AS 160GB,777,29.1,893,https://hdd.userbenchmark.com/SpeedTest/6800/ST3160212AS
HDD,none,Maxtor,STM3160215A 160GB,778,29.1,362,https://hdd.userbenchmark.com/SpeedTest/9767/MAXTOR-STM3160215A
HDD,none,WD,WD4000YR-01PLB0 400GB,779,29.1,125,https://hdd.userbenchmark.com/SpeedTest/3948/WDC-WD4000YR-01PLB0
HDD,none,Seagate,ST3808110AS 80GB,780,29,2348,https://hdd.userbenchmark.com/SpeedTest/4753/ST3808110AS
HDD,none,Seagate,ST380811AS 80GB,781,29,1582,https://hdd.userbenchmark.com/SpeedTest/2147/ST380811AS
HDD,none,Hitachi,HDT725032VLAT80 320GB,782,28.8,111,https://hdd.userbenchmark.com/SpeedTest/5147/Hitachi-HDT725032VLAT80
HDD,none,Hitachi,HDS721680PLA380 80GB,783,28.8,1345,https://hdd.userbenchmark.com/SpeedTest/4750/Hitachi-HDS721680PLA380
HDD,none,Maxtor,7L250S0 251GB,784,28.7,194,https://hdd.userbenchmark.com/SpeedTest/4393/Maxtor--7L250S0
HDD,none,Seagate,ST380815AS 80GB,785,28.7,7926,https://hdd.userbenchmark.com/SpeedTest/637/ST380815AS
HDD,none,Hitachi,HTS545032B9A 320GB,786,28.7,106,https://hdd.userbenchmark.com/SpeedTest/5973/Hitachi-HTS545032B9A
HDD,none,Seagate,ST3250624AS 250GB,787,28.7,404,https://hdd.userbenchmark.com/SpeedTest/6831/ST3250624AS
HDD,none,Maxtor,6L300S0 300GB,788,28.7,1188,https://hdd.userbenchmark.com/SpeedTest/2242/Maxtor-6L300S0
HDD,none,Hitachi,HTS722020K9SA00 200GB,789,28.6,114,https://hdd.userbenchmark.com/SpeedTest/10167/Hitachi-HTS722020K9SA00
HDD,none,Seagate,ST3300831AS 300GB,790,28.5,791,https://hdd.userbenchmark.com/SpeedTest/1777/ST3300831AS
HDD,none,WD,WD3200BEVS-16VAT0 320GB,791,28.5,744,https://hdd.userbenchmark.com/SpeedTest/3173/WDC-WD3200BEVS-16VAT0
HDD,none,Seagate,ST3160215A 160GB,792,28.5,484,https://hdd.userbenchmark.com/SpeedTest/4962/ST3160215A
HDD,none,Seagate,ST9320325AS 320GB,793,28.5,7837,https://hdd.userbenchmark.com/SpeedTest/2223/ST9320325AS
HDD,none,WD,WD4000KD-00NAB0 400GB,794,28.4,104,https://hdd.userbenchmark.com/SpeedTest/2338/WDC-WD4000KD-00NAB0
HDD,none,Seagate,ST3160215AS 160GB,795,28.4,2993,https://hdd.userbenchmark.com/SpeedTest/3966/ST3160215AS
HDD,none,Hitachi,HDT722525DLA380 250GB,796,28.4,1959,https://hdd.userbenchmark.com/SpeedTest/1390/HDT722525DLA380
HDD,none,Seagate,ST3250823A 250GB,797,28.4,151,https://hdd.userbenchmark.com/SpeedTest/4671/ST3250823A
HDD,none,Hitachi,HTS545032B9A300 320GB,798,28.3,6912,https://hdd.userbenchmark.com/SpeedTest/1389/Hitachi-HTS545032B9A300
HDD,none,Maxtor,6 L300S0 300GB,799,28.3,95,https://hdd.userbenchmark.com/SpeedTest/9919/Maxtor-6-L300S0
HDD,none,Seagate,ST3250824AS 250GB,800,28.3,2227,https://hdd.userbenchmark.com/SpeedTest/2131/ST3250824AS
HDD,none,Maxtor,6B200M0 204GB,801,28.3,646,https://hdd.userbenchmark.com/SpeedTest/2239/Maxtor-6B200M0
HDD,none,Toshiba,MK2555GSX 250GB,802,28.2,2061,https://hdd.userbenchmark.com/SpeedTest/2698/TOSHIBA-MK2555GSX
HDD,none,Maxtor,6L200M0 200GB,803,28.2,274,https://hdd.userbenchmark.com/SpeedTest/6596/Maxtor-6L200M0
HDD,none,WD,WD1600AABB-00PUA0 160GB,804,28.2,142,https://hdd.userbenchmark.com/SpeedTest/4532/WDC-WD1600AABB-00PUA0
HDD,none,WD,WD3200BMVS-11F9S0 320GB,805,28.1,75,https://hdd.userbenchmark.com/SpeedTest/10626/WDC-WD3200BMVS-11F9S0
HDD,none,Maxtor,7L250S0 250GB,807,28,329,https://hdd.userbenchmark.com/SpeedTest/5847/Maxtor-7L250S0
HDD,none,WD,WD2500YS-01SHB1 251GB,809,28,1106,https://hdd.userbenchmark.com/SpeedTest/3947/WDC-WD2500YS-01SHB1
HDD,none,Hitachi,HDS721616PLAT80 160GB,810,28,122,https://hdd.userbenchmark.com/SpeedTest/6818/Hitachi-HDS721616PLAT80
HDD,none,Maxtor,STM380215A 80GB,811,27.8,197,https://hdd.userbenchmark.com/SpeedTest/10373/MAXTOR-STM380215A
HDD,none,Maxtor,7L300S0 300GB,812,27.8,171,https://hdd.userbenchmark.com/SpeedTest/2130/Maxtor-7L300S0
HDD,none,WD,WD3000JS-60PDB0 300GB,815,27.6,708,https://hdd.userbenchmark.com/SpeedTest/9069/WDC-WD3000JS-60PDB0
HDD,none,Seagate,ST312081 2AS 120GB,816,27.6,9,https://hdd.userbenchmark.com/SpeedTest/13081/ST312081-2AS
HDD,none,Maxtor,6B250S0 251GB,817,27.6,194,https://hdd.userbenchmark.com/SpeedTest/3399/Maxtor-6B250S0
HDD,none,WD,WD2500KS-00MJB0 250GB,818,27.6,4790,https://hdd.userbenchmark.com/SpeedTest/1521/WDC-WD2500KS-00MJB0
HDD,none,Samsung,SP1603C 160GB,819,27.5,172,https://hdd.userbenchmark.com/SpeedTest/11458/SAMSUNG-SP1603C
HDD,none,Maxtor,6L200M0 204GB,820,27.4,776,https://hdd.userbenchmark.com/SpeedTest/2656/Maxtor-6L200M0
HDD,none,WD,WD2000JS-00MHB0 200GB,821,27.4,1412,https://hdd.userbenchmark.com/SpeedTest/1235/WDC-WD2000JS-00MHB0
HDD,none,Seagate,ST380215A 80GB,822,27.3,419,https://hdd.userbenchmark.com/SpeedTest/2923/ST380215A
HDD,none,Toshiba,MK4058GSX 400GB,823,27.3,336,https://hdd.userbenchmark.com/SpeedTest/6302/TOSHIBA-MK4058GSX
HDD,none,Maxtor,6Y120L0 120GB,824,27.3,8,https://hdd.userbenchmark.com/SpeedTest/9085/Maxtor-6Y120L0
HDD,none,Maxtor,6Y160M0 160GB,825,27.3,262,https://hdd.userbenchmark.com/SpeedTest/2372/Maxtor-6Y160M0
HDD,none,Maxtor,6L100P0 100GB,826,27.2,32,https://hdd.userbenchmark.com/SpeedTest/5231/Maxtor-6L100P0
HDD,none,Maxtor,6L250S0 251GB,827,27.2,558,https://hdd.userbenchmark.com/SpeedTest/1207/Maxtor-6L250S0
HDD,none,Seagate,ST3802110A 80GB,828,27.2,456,https://hdd.userbenchmark.com/SpeedTest/11154/ST3802110A
HDD,none,Toshiba,MK3263GSX 320GB,829,27.2,905,https://hdd.userbenchmark.com/SpeedTest/1707/TOSHIBA-MK3263GSX
HDD,none,Hitachi,HDT725025VLA380 250GB,830,27.1,2769,https://hdd.userbenchmark.com/SpeedTest/1140/Hitachi-HDT725025VLA380
HDD,none,Fujitsu,MHZ2160BH G2 160GB,831,27,920,https://hdd.userbenchmark.com/SpeedTest/4477/FUJITSU-MHZ2160BH-G2
HDD,none,Seagate,ST3200822AS 200GB,832,27,2209,https://hdd.userbenchmark.com/SpeedTest/1057/ST3200822AS
HDD,none,Hitachi,HDT722516DLA380 165GB,833,27,1019,https://hdd.userbenchmark.com/SpeedTest/3422/HDT722516DLA380
HDD,none,Seagate,ST3200826AS 200GB,834,27,818,https://hdd.userbenchmark.com/SpeedTest/7868/ST3200826AS
HDD,none,Seagate,ST3200827AS 200GB,835,26.9,1359,https://hdd.userbenchmark.com/SpeedTest/2117/ST3200827AS
HDD,none,Seagate,ST9320320AS 320GB,836,26.9,1522,https://hdd.userbenchmark.com/SpeedTest/1647/ST9320320AS
HDD,none,Maxtor,6B160M0 164GB,837,26.9,122,https://hdd.userbenchmark.com/SpeedTest/6303/Maxtor-6B160M0
HDD,none,Seagate,ST9160310AS 160GB,838,26.8,1091,https://hdd.userbenchmark.com/SpeedTest/1274/ST9160310AS
HDD,none,Samsung,SP1213C 120GB,839,26.8,365,https://hdd.userbenchmark.com/SpeedTest/5318/SAMSUNG-SP1213C
HDD,none,WD,WD3200JB-00KFA0 320GB,840,26.7,213,https://hdd.userbenchmark.com/SpeedTest/932/WDC-WD3200JB-00KFA0
HDD,none,WD,WD25 00JS-58NCB1 250GB,841,26.7,8516,https://hdd.userbenchmark.com/SpeedTest/2392/WDC-WD25-00JS-58NCB1
HDD,none,Seagate,ST3500841AS 500GB,842,26.7,271,https://hdd.userbenchmark.com/SpeedTest/1585/ST3500841AS
HDD,none,Maxtor,7Y250M0 251GB,843,26.7,317,https://hdd.userbenchmark.com/SpeedTest/3687/Maxtor-7Y250M0
HDD,none,Maxtor,6 L200P0 204GB,844,26.7,16,https://hdd.userbenchmark.com/SpeedTest/3778/Maxtor-6-L200P0
HDD,none,WD,WD1600JS-75NCB1 160GB,845,26.6,4309,https://hdd.userbenchmark.com/SpeedTest/1439/WDC-WD1600JS-75NCB1
HDD,none,Samsung,HD120IJ 120GB,846,26.6,404,https://hdd.userbenchmark.com/SpeedTest/2996/SAMSUNG-HD120IJ
HDD,none,Seagate,ST3500641AS 500GB,847,26.6,972,https://hdd.userbenchmark.com/SpeedTest/4005/ST3500641AS
HDD,none,Maxtor,6L250M0 251GB,848,26.5,77,https://hdd.userbenchmark.com/SpeedTest/9542/Maxtor-6L250M0
HDD,none,Toshiba,MK3263GS 320GB,849,26.5,24,https://hdd.userbenchmark.com/SpeedTest/7948/TOSHIBA-MK3263GS
HDD,none,Samsung,HD300LJ 300GB,850,26.4,576,https://hdd.userbenchmark.com/SpeedTest/10568/SAMSUNG-HD300LJ
HDD,none,Toshiba,MK1633GSG 160GB,851,26.3,260,https://hdd.userbenchmark.com/SpeedTest/5563/TOSHIBA-MK1633GSG
HDD,none,Toshiba,MK1652GSX 160GB,852,26.3,988,https://hdd.userbenchmark.com/SpeedTest/3060/TOSHIBA-MK1652GSX
HDD,none,Hitachi,HDT722525DLAT80 250GB,853,26.3,175,https://hdd.userbenchmark.com/SpeedTest/6021/HDT722525DLAT80
HDD,none,Samsung,SP1614C 160GB,854,26.3,981,https://hdd.userbenchmark.com/SpeedTest/6801/SAMSUNG-SP1614C
HDD,none,Samsung,HD160JJ/P 160GB,855,26.3,1259,https://hdd.userbenchmark.com/SpeedTest/2146/SAMSUNG-HD160JJP
HDD,none,Hitachi,HTS543232L9SA00 320GB,856,26.2,572,https://hdd.userbenchmark.com/SpeedTest/1414/Hitachi-HTS543232L9SA00
HDD,none,Samsung,HM250JI 250GB,858,26.1,500,https://hdd.userbenchmark.com/SpeedTest/3524/SAMSUNG-HM250JI
HDD,none,Maxtor,6Y160M0 164GB,859,26.1,476,https://hdd.userbenchmark.com/SpeedTest/9950/Maxtor-6Y160M0
HDD,none,Hitachi,HTS543225L9SA00 250GB,860,26.1,500,https://hdd.userbenchmark.com/SpeedTest/9015/Hitachi-HTS543225L9SA00
HDD,none,Fujitsu,MHZ2320BH G2 320GB,861,26.1,1477,https://hdd.userbenchmark.com/SpeedTest/3241/FUJITSU-MHZ2320BH-G2
HDD,none,Maxtor,6 Y080M0 82GB,862,26,59,https://hdd.userbenchmark.com/SpeedTest/5709/Maxtor-6-Y080M0
HDD,none,Seagate,ST3120813AS 120GB,863,25.9,351,https://hdd.userbenchmark.com/SpeedTest/8799/ST3120813AS
HDD,none,Seagate,ST3120213AS 120GB,864,25.9,414,https://hdd.userbenchmark.com/SpeedTest/8435/ST3120213AS
HDD,none,Fujitsu,MHZ2250BH G2 250GB,865,25.9,759,https://hdd.userbenchmark.com/SpeedTest/2860/FUJITSU-MHZ2250BH-G2
HDD,none,Seagate,ST3120827AS 120GB,866,25.9,976,https://hdd.userbenchmark.com/SpeedTest/27/ST3120827AS
HDD,none,Seagate,ST9160827AS 160GB,867,25.9,538,https://hdd.userbenchmark.com/SpeedTest/1284/ST9160827AS
HDD,none,Samsung,SP0812C 80GB,868,25.9,497,https://hdd.userbenchmark.com/SpeedTest/6580/SAMSUNG-SP0812C
HDD,none,WD,WD400BD-22JMC0 40GB,869,25.8,655,https://hdd.userbenchmark.com/SpeedTest/7189/WDC-WD400BD-22JMC0
HDD,none,WD,WD3000JB-00KFA0 300GB,870,25.8,97,https://hdd.userbenchmark.com/SpeedTest/12574/WDC-WD3000JB-00KFA0
HDD,none,Toshiba,MK3252GSX 320GB,871,25.8,1787,https://hdd.userbenchmark.com/SpeedTest/4807/TOSHIBA-MK3252GSX
HDD,none,Hitachi,HTS543216L9SA00 160GB,872,25.7,742,https://hdd.userbenchmark.com/SpeedTest/2975/Hitachi-HTS543216L9SA00
HDD,none,Seagate,ST380819AS 80GB,873,25.7,452,https://hdd.userbenchmark.com/SpeedTest/5233/ST380819AS
HDD,none,Maxtor,6Y120M0 123GB,874,25.6,426,https://hdd.userbenchmark.com/SpeedTest/4197/Maxtor-6Y120M0
HDD,none,Seagate,ST3120811AS 120GB,875,25.6,244,https://hdd.userbenchmark.com/SpeedTest/1497/ST3120811AS
HDD,none,Hitachi,HDS725050KLA360 500GB,876,25.6,2306,https://hdd.userbenchmark.com/SpeedTest/5034/HDS725050KLA360
HDD,none,Hitachi,HTS722016K9SA00 160GB,877,25.6,183,https://hdd.userbenchmark.com/SpeedTest/4166/HITACHI-HTS722016K9SA00
HDD,none,Samsung,HM160HC 160GB,878,25.5,89,https://hdd.userbenchmark.com/SpeedTest/5384/SAMSUNG-HM160HC
HDD,none,Hitachi,HDS725050KLAT80 500GB,879,25.5,63,https://hdd.userbenchmark.com/SpeedTest/4136/HDS725050KLAT80
HDD,none,Seagate,ST9160823AS 160GB,880,25.5,277,https://hdd.userbenchmark.com/SpeedTest/4557/ST9160823AS
HDD,none,Hitachi,HDS722512VLSA80 124GB,881,25.4,51,https://hdd.userbenchmark.com/SpeedTest/4756/HDS722512VLSA80
HDD,none,WD,WD2000JD-00HBB0 200GB,882,25.4,1245,https://hdd.userbenchmark.com/SpeedTest/1208/WDC-WD2000JD-00HBB0
HDD,none,Samsung,HM160HI 160GB,883,25.4,1748,https://hdd.userbenchmark.com/SpeedTest/1443/SAMSUNG-HM160HI
HDD,none,Samsung,SP2004C 200GB,884,25.3,2123,https://hdd.userbenchmark.com/SpeedTest/3536/SAMSUNG-SP2004C
HDD,none,Seagate,ST9250827AS 250GB,885,25.3,1525,https://hdd.userbenchmark.com/SpeedTest/3497/ST9250827AS
HDD,none,Maxtor,6L160P0 164GB,886,25.3,352,https://hdd.userbenchmark.com/SpeedTest/5287/Maxtor-6L160P0
HDD,none,Maxtor,6L080M0 80GB,887,25.3,236,https://hdd.userbenchmark.com/SpeedTest/1731/Maxtor-6L080M0
HDD,none,Samsung,SP1213N 120GB,888,25.2,77,https://hdd.userbenchmark.com/SpeedTest/1600/SAMSUNG-SP1213N
HDD,none,Seagate,ST9120823AS 120GB,889,25.2,153,https://hdd.userbenchmark.com/SpeedTest/1667/ST9120823AS
HDD,none,Samsung,HD080HJ/P 80GB,890,25.2,1251,https://hdd.userbenchmark.com/SpeedTest/2558/SAMSUNG-HD080HJP
HDD,none,Seagate,ST3160827AS 160GB,891,25.2,1110,https://hdd.userbenchmark.com/SpeedTest/2026/ST3160827AS
HDD,none,Seagate,ST380817AS 80GB,892,25.2,1092,https://hdd.userbenchmark.com/SpeedTest/4251/ST380817AS
HDD,none,WD,WD2500JB-00REA0 250GB,893,25.1,814,https://hdd.userbenchmark.com/SpeedTest/678/WDC-WD2500JB-00REA0
HDD,none,Maxtor,6L080M0 82GB,894,25.1,147,https://hdd.userbenchmark.com/SpeedTest/3878/Maxtor-6L080M0
HDD,none,Hitachi,HDT722516DLAT80 165GB,895,25,139,https://hdd.userbenchmark.com/SpeedTest/3500/HDT722516DLAT80
HDD,none,Maxtor,6Y080M0 82GB,896,25,418,https://hdd.userbenchmark.com/SpeedTest/2523/Maxtor-6Y080M0
HDD,none,WD,WD1600JB-00GVC0 160GB,897,24.9,647,https://hdd.userbenchmark.com/SpeedTest/4380/WDC-WD1600JB-00GVC0
HDD,none,Toshiba,MK1655GSX 160GB,898,24.9,697,https://hdd.userbenchmark.com/SpeedTest/1628/TOSHIBA-MK1655GSX
HDD,none,Hitachi,HDS722516VLSA80 165GB,899,24.9,319,https://hdd.userbenchmark.com/SpeedTest/1980/HDS722516VLSA80
HDD,none,WD,WD2000JB-00GVA0 200GB,900,24.8,391,https://hdd.userbenchmark.com/SpeedTest/6220/WDC-WD2000JB-00GVA0
HDD,none,WD,WD2500BB-98DWA0 250GB,901,24.8,204,https://hdd.userbenchmark.com/SpeedTest/294/WDC-WD2500BB-98DWA0
HDD,none,Maxtor,6L300R0 300GB,902,24.8,191,https://hdd.userbenchmark.com/SpeedTest/4620/Maxtor-6L300R0
HDD,none,Seagate,ST3160023AS 160GB,903,24.8,2761,https://hdd.userbenchmark.com/SpeedTest/2396/ST3160023AS
HDD,none,Seagate,ST340014AS 40GB,904,24.8,556,https://hdd.userbenchmark.com/SpeedTest/4925/ST340014AS
HDD,none,Seagate,ST980813AS 80GB,905,24.7,131,https://hdd.userbenchmark.com/SpeedTest/1190/ST980813AS
HDD,none,Hitachi,HDS728080PLA380 80GB,906,24.7,610,https://hdd.userbenchmark.com/SpeedTest/4994/HDS728080PLA380
HDD,none,WD,WD1200JD-00HBC0 120GB,907,24.7,657,https://hdd.userbenchmark.com/SpeedTest/3615/WDC-WD1200JD-00HBC0
HDD,none,Samsung,SP1614N 160GB,908,24.6,155,https://hdd.userbenchmark.com/SpeedTest/12600/SAMSUNG-SP1614N
HDD,none,Samsung,HD160JJ 160GB,909,24.6,3142,https://hdd.userbenchmark.com/SpeedTest/3475/SAMSUNG-HD160JJ
HDD,none,WD,WD2500JD-00HBB0 250GB,910,24.5,1636,https://hdd.userbenchmark.com/SpeedTest/3022/WDC-WD2500JD-00HBB0
HDD,none,WD,WD1600JD-22HBB0 160GB,911,24.5,1495,https://hdd.userbenchmark.com/SpeedTest/233/WDC-WD1600JD-22HBB0
HDD,none,Samsung,HD080HJ 80GB,912,24.4,2374,https://hdd.userbenchmark.com/SpeedTest/810/SAMSUNG-HD080HJ
HDD,none,Samsung,SP2014N 200GB,913,24.4,244,https://hdd.userbenchmark.com/SpeedTest/4945/SAMSUNG-SP2014N
HDD,none,Seagate,ST3120211AS 120GB,914,24.4,73,https://hdd.userbenchmark.com/SpeedTest/1804/ST3120211AS
HDD,none,Seagate,ST380013AS 80GB,915,24.4,1547,https://hdd.userbenchmark.com/SpeedTest/2648/ST380013AS
HDD,none,Samsung,SP1604N 160GB,916,24.4,223,https://hdd.userbenchmark.com/SpeedTest/3596/SAMSUNG-SP1604N
HDD,none,Seagate,ST3120814A 120GB,917,24.4,106,https://hdd.userbenchmark.com/SpeedTest/2132/ST3120814A
HDD,none,Hitachi,HDS722580VLSA80 82GB,918,24.4,143,https://hdd.userbenchmark.com/SpeedTest/7444/HDS722580VLSA80
HDD,none,WD,WD800JB-00JJC0 80GB,919,24.3,768,https://hdd.userbenchmark.com/SpeedTest/70/WDC-WD800JB-00JJC0
HDD,none,Maxtor,6B200P0 204GB,920,24.3,146,https://hdd.userbenchmark.com/SpeedTest/6815/Maxtor-6B200P0
HDD,none,Hitachi,HTS543232L9A300 320GB,921,24.1,1775,https://hdd.userbenchmark.com/SpeedTest/1887/Hitachi-HTS543232L9A300
HDD,none,Toshiba,MK2552GSX 250GB,922,24.1,1134,https://hdd.userbenchmark.com/SpeedTest/200/TOSHIBA-MK2552GSX
HDD,none,Maxtor,6 Y160P0 164GB,923,24,273,https://hdd.userbenchmark.com/SpeedTest/2357/Maxtor-6-Y160P0
HDD,none,Maxtor,7Y250P0 251GB,924,24,52,https://hdd.userbenchmark.com/SpeedTest/4982/Maxtor-7Y250P0
HDD,none,WD,WD1200JB-00EVA0 120GB,925,23.9,429,https://hdd.userbenchmark.com/SpeedTest/2471/WDC-WD1200JB-00EVA0
HDD,none,Toshiba,MK2546GSX_200 200GB,926,23.9,79,https://hdd.userbenchmark.com/SpeedTest/3937/TOSHIBA-MK2546GSX-200
HDD,none,WD,WD800JD-75MSA3 80GB,927,23.8,11826,https://hdd.userbenchmark.com/SpeedTest/2331/WDC-WD800JD-75MSA3
HDD,none,Samsung,SP0842N 80GB,928,23.8,374,https://hdd.userbenchmark.com/SpeedTest/5511/SAMSUNG-SP0842N
HDD,none,Hitachi,HDS728080PLA380 82GB,929,23.8,1241,https://hdd.userbenchmark.com/SpeedTest/1187/HDS728080PLA380
HDD,none,Hitachi,HTS545016B9A300 160GB,930,23.8,1486,https://hdd.userbenchmark.com/SpeedTest/4712/Hitachi-HTS545016B9A300
HDD,none,Hitachi,HDS728040PLA320 40GB,931,23.8,50,https://hdd.userbenchmark.com/SpeedTest/5170/HDS728040PLA320
HDD,none,Hitachi,HDS724040KLSA80 400GB,932,23.8,304,https://hdd.userbenchmark.com/SpeedTest/6426/HDS724040KLSA80
HDD,none,Hitachi,HDS728080PLAT20 82GB,933,23.7,955,https://hdd.userbenchmark.com/SpeedTest/2913/HDS728080PLAT20
HDD,none,Maxtor,6E040L0 41GB,934,23.7,390,https://hdd.userbenchmark.com/SpeedTest/769/Maxtor-6E040L0
HDD,none,Fujitsu,MHW2160BJ FFS G2 160GB,935,23.7,41,https://hdd.userbenchmark.com/SpeedTest/4184/FUJITSU-MHW2160BJ-FFS-G2
HDD,none,WD,WD2500BEVS-22UST0 250GB,936,23.6,4081,https://hdd.userbenchmark.com/SpeedTest/3263/WDC-WD2500BEVS-22UST0
HDD,none,,IC35L120AVV207-1 124GB,937,23.6,38,https://hdd.userbenchmark.com/SpeedTest/2982/IC35L120AVV207-1
HDD,none,WD,WD800BD-22MRA1 80GB,938,23.6,1542,https://hdd.userbenchmark.com/SpeedTest/5953/WDC-WD800BD-22MRA1
